case_id,activity_name,resource,start_timestamp,end_timestamp,agent
4079,Resolve ticket,Value 12,2010-08-10 09:42:18+00:00,2010-08-10 09:42:18+00:00,7
4079,Closed,Value 5,2010-08-25 09:42:27+00:00,2010-08-25 09:42:27+00:00,5
4080,Assign seriousness,Value 8,2011-05-16 05:10:57+00:00,2011-05-16 05:10:57+00:00,14
4080,Take in charge ticket,Value 2,2011-05-20 07:35:25+00:00,2011-05-20 07:35:25+00:00,0
4080,Wait,Value 12,2011-05-20 07:47:49+00:00,2011-05-20 07:47:49+00:00,7
4080,Resolve ticket,Value 12,2011-05-24 06:29:19+00:00,2011-05-24 06:29:19+00:00,7
4080,Closed,Value 5,2011-06-17 13:00:21+00:00,2011-06-17 13:00:21+00:00,5
4081,Assign seriousness,Value 4,2012-02-15 07:15:32+00:00,2012-02-15 07:15:32+00:00,18
4081,Take in charge ticket,Value 4,2012-02-15 09:48:09+00:00,2012-02-15 09:48:09+00:00,18
4081,Resolve ticket,Value 2,2012-02-29 09:19:14+00:00,2012-02-29 09:19:14+00:00,0
4081,Closed,Value 5,2012-03-17 07:20:49+00:00,2012-03-17 07:20:49+00:00,5
4082,Assign seriousness,Value 4,2011-10-26 12:51:42+00:00,2011-10-26 12:51:42+00:00,18
4082,Take in charge ticket,Value 9,2011-10-31 13:19:03+00:00,2011-10-31 13:19:03+00:00,11
4082,Wait,Value 9,2011-11-07 06:44:52+00:00,2011-11-07 06:44:52+00:00,11
4082,Resolve ticket,Value 9,2011-11-21 06:21:23+00:00,2011-11-21 06:21:23+00:00,11
4082,Closed,Value 5,2011-12-06 06:21:36+00:00,2011-12-06 06:21:36+00:00,5
4083,Assign seriousness,Value 9,2011-08-26 04:17:43+00:00,2011-08-26 04:17:43+00:00,11
4083,Resolve ticket,Value 9,2011-08-26 04:26:10+00:00,2011-08-26 04:26:10+00:00,11
4083,Closed,Value 5,2011-09-28 04:20:19+00:00,2011-09-28 04:20:19+00:00,5
4085,Assign seriousness,Value 9,2012-06-04 07:55:16+00:00,2012-06-04 07:55:16+00:00,11
4085,Take in charge ticket,Value 9,2012-06-04 07:55:37+00:00,2012-06-04 07:55:37+00:00,11
4085,Resolve ticket,Value 2,2012-06-05 04:36:27+00:00,2012-06-05 04:36:27+00:00,0
4085,Closed,Value 5,2012-07-07 08:00:36+00:00,2012-07-07 08:00:36+00:00,5
4088,Assign seriousness,Value 9,2010-12-15 12:49:07+00:00,2010-12-15 12:49:07+00:00,11
4088,Take in charge ticket,Value 14,2010-12-17 08:42:59+00:00,2010-12-17 08:42:59+00:00,9
4088,Resolve ticket,Value 14,2010-12-30 11:37:37+00:00,2010-12-30 11:37:37+00:00,9
4088,Closed,Value 5,2011-01-29 11:37:57+00:00,2011-01-29 11:37:57+00:00,5
4089,Assign seriousness,Value 1,2012-07-05 06:23:18+00:00,2012-07-05 06:23:18+00:00,17
4089,Resolve ticket,Value 1,2012-07-05 06:44:30+00:00,2012-07-05 06:44:30+00:00,17
4089,Closed,Value 5,2012-08-07 06:30:11+00:00,2012-08-07 06:30:11+00:00,5
4093,Assign seriousness,Value 2,2012-01-30 09:32:58+00:00,2012-01-30 09:32:58+00:00,0
4093,Resolve ticket,Value 2,2012-01-30 09:33:23+00:00,2012-01-30 09:33:23+00:00,0
4093,Closed,Value 5,2012-03-14 09:40:25+00:00,2012-03-14 09:40:25+00:00,5
4094,Assign seriousness,Value 2,2010-04-28 12:50:51+00:00,2010-04-28 12:50:51+00:00,0
4094,Take in charge ticket,Value 10,2010-05-06 04:29:22+00:00,2010-05-06 04:29:22+00:00,6
4094,Resolve ticket,Value 10,2010-05-20 04:50:14+00:00,2010-05-20 04:50:14+00:00,6
4094,Closed,Value 5,2010-06-04 04:50:32+00:00,2010-06-04 04:50:32+00:00,5
4095,Assign seriousness,Value 1,2012-05-31 11:44:00+00:00,2012-05-31 11:44:00+00:00,17
4095,Take in charge ticket,Value 6,2012-05-31 13:25:59+00:00,2012-05-31 13:25:59+00:00,8
4095,Resolve ticket,Value 17,2012-06-01 07:40:39+00:00,2012-06-01 07:40:39+00:00,13
4095,Closed,Value 5,2012-07-14 11:50:25+00:00,2012-07-14 11:50:25+00:00,5
4096,Assign seriousness,Value 9,2010-12-14 14:44:33+00:00,2010-12-14 14:44:33+00:00,11
4096,Take in charge ticket,Value 2,2010-12-17 09:20:18+00:00,2010-12-17 09:20:18+00:00,0
4096,Resolve ticket,Value 2,2010-12-21 07:11:52+00:00,2010-12-21 07:11:52+00:00,0
4096,Closed,Value 5,2011-02-11 14:50:36+00:00,2011-02-11 14:50:36+00:00,5
4097,Assign seriousness,Value 8,2011-05-18 04:07:11+00:00,2011-05-18 04:07:11+00:00,14
4097,Take in charge ticket,Value 12,2011-05-18 12:17:52+00:00,2011-05-18 12:17:52+00:00,7
4097,Resolve ticket,Value 12,2011-05-19 10:13:15+00:00,2011-05-19 10:13:15+00:00,7
4097,Closed,Value 5,2011-06-24 11:49:49+00:00,2011-06-24 11:49:49+00:00,5
4098,Assign seriousness,Value 8,2011-06-09 07:42:40+00:00,2011-06-09 07:42:40+00:00,14
4098,Take in charge ticket,Value 8,2011-06-09 09:48:08+00:00,2011-06-09 09:48:08+00:00,14
4098,Resolve ticket,Value 12,2011-06-17 05:50:28+00:00,2011-06-17 05:50:28+00:00,7
4098,Closed,Value 5,2011-07-12 07:51:04+00:00,2011-07-12 07:51:04+00:00,5
4101,Assign seriousness,Value 9,2011-07-29 07:45:34+00:00,2011-07-29 07:45:34+00:00,11
4101,Take in charge ticket,Value 9,2011-07-29 09:29:41+00:00,2011-07-29 09:29:41+00:00,11
4101,Resolve ticket,Value 10,2011-07-29 10:12:05+00:00,2011-07-29 10:12:05+00:00,6
4101,Closed,Value 5,2011-09-22 07:50:19+00:00,2011-09-22 07:50:19+00:00,5
4102,Assign seriousness,Value 13,2011-08-23 04:55:39+00:00,2011-08-23 04:55:39+00:00,15
4102,Take in charge ticket,Value 13,2011-08-23 04:55:46+00:00,2011-08-23 04:55:46+00:00,15
4102,Resolve ticket,Value 13,2011-08-24 12:44:28+00:00,2011-08-24 12:44:28+00:00,15
4102,Closed,Value 5,2011-10-10 05:00:42+00:00,2011-10-10 05:00:42+00:00,5
4103,Assign seriousness,Value 8,2011-06-30 06:43:59+00:00,2011-06-30 06:43:59+00:00,14
4103,Assign seriousness,Value 8,2011-06-30 06:44:19+00:00,2011-06-30 06:44:19+00:00,14
4103,Take in charge ticket,Value 9,2011-07-05 09:34:00+00:00,2011-07-05 09:34:00+00:00,11
4103,Resolve ticket,Value 9,2011-07-07 05:33:49+00:00,2011-07-07 05:33:49+00:00,11
4103,Closed,Value 5,2011-08-02 06:50:46+00:00,2011-08-02 06:50:46+00:00,5
4104,Assign seriousness,Value 6,2010-10-29 06:39:23+00:00,2010-10-29 06:39:23+00:00,8
4104,Take in charge ticket,Value 6,2010-11-02 12:56:13+00:00,2010-11-02 12:56:13+00:00,8
4104,Resolve ticket,Value 6,2010-11-02 13:39:05+00:00,2010-11-02 13:39:05+00:00,8
4104,Closed,Value 5,2010-11-30 08:40:55+00:00,2010-11-30 08:40:55+00:00,5
4105,Assign seriousness,Value 1,2012-05-29 10:05:16+00:00,2012-05-29 10:05:16+00:00,17
4105,Take in charge ticket,Value 1,2012-05-29 10:37:40+00:00,2012-05-29 10:37:40+00:00,17
4105,Resolve ticket,Value 1,2012-05-29 12:20:39+00:00,2012-05-29 12:20:39+00:00,17
4105,Closed,Value 5,2012-07-06 10:10:44+00:00,2012-07-06 10:10:44+00:00,5
4106,Assign seriousness,Value 8,2011-05-10 07:41:18+00:00,2011-05-10 07:41:18+00:00,14
4106,Take in charge ticket,Value 13,2011-05-11 10:53:50+00:00,2011-05-11 10:53:50+00:00,15
4106,Wait,Value 13,2011-06-09 06:37:51+00:00,2011-06-09 06:37:51+00:00,15
4106,Take in charge ticket,Value 13,2011-06-21 06:41:50+00:00,2011-06-21 06:41:50+00:00,15
4106,Resolve ticket,Value 13,2011-06-21 06:45:58+00:00,2011-06-21 06:45:58+00:00,15
4106,Closed,Value 5,2011-07-06 06:46:19+00:00,2011-07-06 06:46:19+00:00,5
4107,Assign seriousness,Value 2,2010-05-28 08:02:07+00:00,2010-05-28 08:02:07+00:00,0
4107,Wait,Value 16,2010-05-28 11:24:24+00:00,2010-05-28 11:24:24+00:00,3
4107,Take in charge ticket,Value 16,2010-05-28 11:57:02+00:00,2010-05-28 11:57:02+00:00,3
4107,Resolve ticket,Value 16,2010-05-28 11:57:12+00:00,2010-05-28 11:57:12+00:00,3
4107,Take in charge ticket,Value 16,2010-05-28 12:37:43+00:00,2010-05-28 12:37:43+00:00,3
4107,Wait,Value 16,2010-05-28 13:21:51+00:00,2010-05-28 13:21:51+00:00,3
4107,Take in charge ticket,Value 16,2010-05-31 05:56:23+00:00,2010-05-31 05:56:23+00:00,3
4107,Resolve ticket,Value 16,2010-05-31 05:57:56+00:00,2010-05-31 05:57:56+00:00,3
4107,Closed,Value 5,2010-06-29 08:00:25+00:00,2010-06-29 08:00:25+00:00,5
4109,Take in charge ticket,Value 4,2011-12-14 07:47:44+00:00,2011-12-14 07:47:44+00:00,18
4109,Resolve ticket,Value 4,2011-12-14 07:48:59+00:00,2011-12-14 07:48:59+00:00,18
4109,Closed,Value 5,2012-02-02 07:50:48+00:00,2012-02-02 07:50:48+00:00,5
4111,Assign seriousness,Value 14,2010-12-01 14:39:51+00:00,2010-12-01 14:39:51+00:00,9
4111,Take in charge ticket,Value 6,2010-12-02 15:41:33+00:00,2010-12-02 15:41:33+00:00,8
4111,Resolve ticket,Value 6,2010-12-02 15:44:15+00:00,2010-12-02 15:44:15+00:00,8
4111,Resolve ticket,Value 6,2010-12-02 15:44:15+00:00,2010-12-02 15:44:15+00:00,8
4111,Closed,Value 5,2011-01-15 14:40:37+00:00,2011-01-15 14:40:37+00:00,5
4112,Assign seriousness,Value 8,2011-04-29 07:42:14+00:00,2011-04-29 07:42:14+00:00,14
4112,Take in charge ticket,Value 8,2011-04-29 07:42:26+00:00,2011-04-29 07:42:26+00:00,14
4112,Take in charge ticket,Value 8,2011-04-29 09:55:58+00:00,2011-04-29 09:55:58+00:00,14
4112,Resolve ticket,Value 10,2011-05-17 04:14:04+00:00,2011-05-17 04:14:04+00:00,6
4112,Closed,Value 5,2011-06-01 04:14:17+00:00,2011-06-01 04:14:17+00:00,5
4113,Assign seriousness,Value 13,2011-09-22 05:10:27+00:00,2011-09-22 05:10:27+00:00,15
4113,Resolve ticket,Value 13,2011-09-26 04:42:40+00:00,2011-09-26 04:42:40+00:00,15
4113,Closed,Value 5,2011-10-25 05:20:28+00:00,2011-10-25 05:20:28+00:00,5
4114,Assign seriousness,Value 13,2011-02-15 11:52:41+00:00,2011-02-15 11:52:41+00:00,15
4114,Take in charge ticket,Value 13,2011-02-15 11:52:52+00:00,2011-02-15 11:52:52+00:00,15
4114,Resolve ticket,Value 13,2011-02-15 11:53:29+00:00,2011-02-15 11:53:29+00:00,15
4114,Closed,Value 5,2011-04-02 11:15:17+00:00,2011-04-02 11:15:17+00:00,5
4116,Assign seriousness,Value 8,2011-04-19 07:22:36+00:00,2011-04-19 07:22:36+00:00,14
4116,Take in charge ticket,Value 8,2011-04-19 07:22:53+00:00,2011-04-19 07:22:53+00:00,14
4116,Resolve ticket,Value 8,2011-04-22 05:04:16+00:00,2011-04-22 05:04:16+00:00,14
4116,Closed,Value 5,2011-06-04 07:30:31+00:00,2011-06-04 07:30:31+00:00,5
4117,Assign seriousness,Value 9,2012-06-25 06:15:09+00:00,2012-06-25 06:15:09+00:00,11
4117,Take in charge ticket,Value 9,2012-06-25 06:15:53+00:00,2012-06-25 06:15:53+00:00,11
4117,Wait,Value 9,2012-06-26 07:08:06+00:00,2012-06-26 07:08:06+00:00,11
4117,Resolve ticket,Value 9,2012-07-03 07:21:23+00:00,2012-07-03 07:21:23+00:00,11
4117,Closed,Value 5,2012-08-02 06:40:35+00:00,2012-08-02 06:40:35+00:00,5
4118,Assign seriousness,Value 9,2010-12-10 06:15:43+00:00,2010-12-10 06:15:43+00:00,11
4118,Take in charge ticket,Value 6,2010-12-13 06:25:39+00:00,2010-12-13 06:25:39+00:00,8
4118,Resolve ticket,Value 6,2010-12-14 08:40:45+00:00,2010-12-14 08:40:45+00:00,8
4118,Take in charge ticket,Value 6,2010-12-15 14:41:37+00:00,2010-12-15 14:41:37+00:00,8
4118,Wait,Value 16,2010-12-16 08:49:48+00:00,2010-12-16 08:49:48+00:00,3
4118,Take in charge ticket,Value 6,2011-01-04 14:04:05+00:00,2011-01-04 14:04:05+00:00,8
4118,Resolve ticket,Value 6,2011-01-04 14:35:10+00:00,2011-01-04 14:35:10+00:00,8
4118,Closed,Value 5,2011-01-19 14:35:23+00:00,2011-01-19 14:35:23+00:00,5
4119,Assign seriousness,Value 1,2012-06-05 12:26:52+00:00,2012-06-05 12:26:52+00:00,17
4119,Take in charge ticket,Value 2,2012-06-06 04:01:41+00:00,2012-06-06 04:01:41+00:00,0
4119,Resolve ticket,Value 2,2012-06-07 11:54:06+00:00,2012-06-07 11:54:06+00:00,0
4119,Closed,Value 5,2012-07-06 12:30:23+00:00,2012-07-06 12:30:23+00:00,5
4120,Assign seriousness,Value 8,2011-03-10 08:32:42+00:00,2011-03-10 08:32:42+00:00,14
4120,Take in charge ticket,Value 8,2011-03-10 08:33:29+00:00,2011-03-10 08:33:29+00:00,14
4120,Wait,Value 9,2011-03-10 09:16:12+00:00,2011-03-10 09:16:12+00:00,11
4120,Take in charge ticket,Value 9,2011-03-14 06:25:15+00:00,2011-03-14 06:25:15+00:00,11
4120,Wait,Value 9,2011-03-18 11:47:25+00:00,2011-03-18 11:47:25+00:00,11
4120,Take in charge ticket,Value 9,2011-03-25 12:51:06+00:00,2011-03-25 12:51:06+00:00,11
4120,Resolve ticket,Value 9,2011-03-25 12:51:20+00:00,2011-03-25 12:51:20+00:00,11
4120,Closed,Value 5,2011-04-21 05:00:42+00:00,2011-04-21 05:00:42+00:00,5
4121,Assign seriousness,Value 19,2010-09-09 09:33:02+00:00,2010-09-09 09:33:02+00:00,10
4121,Take in charge ticket,Value 19,2010-09-09 09:33:43+00:00,2010-09-09 09:33:43+00:00,10
4121,Resolve ticket,Value 19,2010-09-09 09:33:50+00:00,2010-09-09 09:33:50+00:00,10
4121,Closed,Value 5,2010-10-23 09:40:33+00:00,2010-10-23 09:40:33+00:00,5
4123,Assign seriousness,Value 2,2010-04-01 06:36:02+00:00,2010-04-01 06:36:02+00:00,0
4123,Take in charge ticket,Value 2,2010-04-29 05:55:35+00:00,2010-04-29 05:55:35+00:00,0
4123,Wait,Value 2,2010-04-29 06:38:26+00:00,2010-04-29 06:38:26+00:00,0
4123,Take in charge ticket,Value 2,2010-04-29 10:39:58+00:00,2010-04-29 10:39:58+00:00,0
4123,Resolve ticket,Value 2,2010-04-29 11:26:41+00:00,2010-04-29 11:26:41+00:00,0
4123,Closed,Value 5,2010-05-14 11:26:52+00:00,2010-05-14 11:26:52+00:00,5
4124,Assign seriousness,Value 2,2010-02-02 07:52:38+00:00,2010-02-02 07:52:38+00:00,0
4124,Take in charge ticket,Value 2,2010-02-17 14:24:59+00:00,2010-02-17 14:24:59+00:00,0
4124,Resolve ticket,Value 2,2010-02-19 06:23:45+00:00,2010-02-19 06:23:45+00:00,0
4124,Closed,Value 5,2010-03-06 06:24:05+00:00,2010-03-06 06:24:05+00:00,5
4126,Assign seriousness,Value 1,2012-03-28 09:28:37+00:00,2012-03-28 09:28:37+00:00,17
4126,Take in charge ticket,Value 1,2012-03-28 09:28:47+00:00,2012-03-28 09:28:47+00:00,17
4126,Resolve ticket,Value 1,2012-03-28 12:32:57+00:00,2012-03-28 12:32:57+00:00,17
4126,Resolve ticket,Value 1,2012-03-28 12:32:57+00:00,2012-03-28 12:32:57+00:00,17
4126,Closed,Value 5,2012-04-28 09:30:17+00:00,2012-04-28 09:30:17+00:00,5
4127,Assign seriousness,Value 9,2010-12-14 09:45:17+00:00,2010-12-14 09:45:17+00:00,11
4127,Take in charge ticket,Value 6,2010-12-15 14:15:20+00:00,2010-12-15 14:15:20+00:00,8
4127,Resolve ticket,Value 6,2010-12-15 14:33:13+00:00,2010-12-15 14:33:13+00:00,8
4127,Closed,Value 5,2011-01-27 09:50:51+00:00,2011-01-27 09:50:51+00:00,5
4128,Insert ticket,Value 15,2010-05-05 09:56:02+00:00,2010-05-05 09:56:02+00:00,1
4128,Assign seriousness,Value 15,2010-05-05 11:39:36+00:00,2010-05-05 11:39:36+00:00,1
4128,Take in charge ticket,Value 2,2010-05-11 04:52:31+00:00,2010-05-11 04:52:31+00:00,0
4128,Resolve ticket,Value 2,2010-05-12 11:39:13+00:00,2010-05-12 11:39:13+00:00,0
4128,Closed,Value 5,2010-06-05 10:00:17+00:00,2010-06-05 10:00:17+00:00,5
4129,Take in charge ticket,Value 13,2012-01-23 06:40:34+00:00,2012-01-23 06:40:34+00:00,15
4129,Resolve ticket,Value 9,2012-01-31 15:03:03+00:00,2012-01-31 15:03:03+00:00,11
4129,Closed,Value 5,2012-02-23 06:50:25+00:00,2012-02-23 06:50:25+00:00,5
4133,Assign seriousness,Value 9,2012-01-13 14:31:55+00:00,2012-01-13 14:31:55+00:00,11
4133,Take in charge ticket,Value 6,2012-01-16 06:37:03+00:00,2012-01-16 06:37:03+00:00,8
4133,Resolve ticket,Value 16,2012-01-16 13:39:17+00:00,2012-01-16 13:39:17+00:00,3
4133,Closed,Value 5,2012-03-12 14:40:46+00:00,2012-03-12 14:40:46+00:00,5
4134,Assign seriousness,Value 8,2011-03-22 06:27:05+00:00,2011-03-22 06:27:05+00:00,14
4134,Take in charge ticket,Value 2,2011-03-25 09:28:43+00:00,2011-03-25 09:28:43+00:00,0
4134,Resolve ticket,Value 2,2011-04-08 10:41:15+00:00,2011-04-08 10:41:15+00:00,0
4134,Closed,Value 5,2011-04-23 10:41:31+00:00,2011-04-23 10:41:31+00:00,5
4135,Assign seriousness,Value 8,2011-06-23 11:43:37+00:00,2011-06-23 11:43:37+00:00,14
4135,Assign seriousness,Value 8,2011-06-23 11:44:01+00:00,2011-06-23 11:44:01+00:00,14
4135,Take in charge ticket,Value 8,2011-06-23 11:48:10+00:00,2011-06-23 11:48:10+00:00,14
4135,Resolve ticket,Value 15,2011-06-23 12:13:17+00:00,2011-06-23 12:13:17+00:00,1
4135,Closed,Value 5,2011-07-26 11:50:24+00:00,2011-07-26 11:50:24+00:00,5
4136,Insert ticket,Value 15,2010-03-04 14:49:18+00:00,2010-03-04 14:49:18+00:00,1
4136,Assign seriousness,Value 15,2010-03-08 11:59:35+00:00,2010-03-08 11:59:35+00:00,1
4136,Take in charge ticket,Value 15,2010-03-08 12:00:06+00:00,2010-03-08 12:00:06+00:00,1
4136,Resolve ticket,Value 15,2010-03-08 12:00:16+00:00,2010-03-08 12:00:16+00:00,1
4136,Closed,Value 5,2010-04-06 12:50:21+00:00,2010-04-06 12:50:21+00:00,5
4137,Assign seriousness,Value 2,2011-10-25 12:13:58+00:00,2011-10-25 12:13:58+00:00,0
4137,Take in charge ticket,Value 2,2011-10-25 12:58:55+00:00,2011-10-25 12:58:55+00:00,0
4137,Resolve ticket,Value 2,2011-10-26 06:54:46+00:00,2011-10-26 06:54:46+00:00,0
4137,Closed,Value 5,2011-12-10 14:20:56+00:00,2011-12-10 14:20:56+00:00,5
4138,Assign seriousness,Value 13,2011-04-06 12:35:49+00:00,2011-04-06 12:35:49+00:00,15
4138,Take in charge ticket,Value 13,2011-04-06 12:36:04+00:00,2011-04-06 12:36:04+00:00,15
4138,Wait,Value 13,2011-04-07 12:41:23+00:00,2011-04-07 12:41:23+00:00,15
4138,Take in charge ticket,Value 2,2011-04-13 05:49:14+00:00,2011-04-13 05:49:14+00:00,0
4138,Resolve ticket,Value 2,2011-04-13 05:49:22+00:00,2011-04-13 05:49:22+00:00,0
4138,Closed,Value 5,2011-05-28 05:50:26+00:00,2011-05-28 05:50:26+00:00,5
4140,Assign seriousness,Value 8,2010-12-29 09:10:05+00:00,2010-12-29 09:10:05+00:00,14
4140,Take in charge ticket,Value 2,2011-01-10 09:35:05+00:00,2011-01-10 09:35:05+00:00,0
4140,Resolve ticket,Value 2,2011-01-18 09:01:45+00:00,2011-01-18 09:01:45+00:00,0
4140,Closed,Value 5,2011-02-02 09:02:01+00:00,2011-02-02 09:02:01+00:00,5
4141,Assign seriousness,Value 2,2012-05-02 04:17:26+00:00,2012-05-02 04:17:26+00:00,0
4141,Take in charge ticket,Value 6,2012-05-02 04:39:30+00:00,2012-05-02 04:39:30+00:00,8
4141,Wait,Value 16,2012-05-09 11:23:42+00:00,2012-05-09 11:23:42+00:00,3
4141,Resolve ticket,Value 16,2012-05-31 09:46:09+00:00,2012-05-31 09:46:09+00:00,3
4141,Closed,Value 5,2012-06-15 09:46:20+00:00,2012-06-15 09:46:20+00:00,5
4143,Assign seriousness,Value 4,2011-10-17 10:39:19+00:00,2011-10-17 10:39:19+00:00,18
4143,Resolve ticket,Value 4,2011-10-18 04:27:07+00:00,2011-10-18 04:27:07+00:00,18
4143,Closed,Value 5,2011-11-24 12:40:49+00:00,2011-11-24 12:40:49+00:00,5
4144,Assign seriousness,Value 8,2011-04-04 10:06:22+00:00,2011-04-04 10:06:22+00:00,14
4144,Take in charge ticket,Value 8,2011-04-04 10:06:59+00:00,2011-04-04 10:06:59+00:00,14
4144,Resolve ticket,Value 13,2011-04-04 11:28:46+00:00,2011-04-04 11:28:46+00:00,15
4144,Closed,Value 5,2011-05-05 10:10:38+00:00,2011-05-05 10:10:38+00:00,5
4146,Assign seriousness,Value 8,2011-06-14 04:11:34+00:00,2011-06-14 04:11:34+00:00,14
4146,Take in charge ticket,Value 8,2011-06-14 04:22:14+00:00,2011-06-14 04:22:14+00:00,14
4146,Wait,Value 11,2011-06-16 12:20:04+00:00,2011-06-16 12:20:04+00:00,2
4146,Take in charge ticket,Value 11,2011-06-17 10:19:03+00:00,2011-06-17 10:19:03+00:00,2
4146,Resolve ticket,Value 11,2011-06-17 10:20:01+00:00,2011-06-17 10:20:01+00:00,2
4146,Closed,Value 5,2011-07-15 11:20:39+00:00,2011-07-15 11:20:39+00:00,5
4147,Assign seriousness,Value 8,2010-12-23 06:52:03+00:00,2010-12-23 06:52:03+00:00,14
4147,Take in charge ticket,Value 9,2010-12-28 14:34:13+00:00,2010-12-28 14:34:13+00:00,11
4147,Wait,Value 9,2010-12-28 14:43:35+00:00,2010-12-28 14:43:35+00:00,11
4147,Take in charge ticket,Value 9,2011-01-10 06:29:01+00:00,2011-01-10 06:29:01+00:00,11
4147,Resolve ticket,Value 9,2011-01-10 06:29:39+00:00,2011-01-10 06:29:39+00:00,11
4147,Closed,Value 5,2011-01-25 06:29:53+00:00,2011-01-25 06:29:53+00:00,5
4148,Assign seriousness,Value 2,2010-03-19 13:46:29+00:00,2010-03-19 13:46:29+00:00,0
4148,Assign seriousness,Value 2,2010-03-19 13:46:50+00:00,2010-03-19 13:46:50+00:00,0
4148,Take in charge ticket,Value 2,2010-03-19 13:47:09+00:00,2010-03-19 13:47:09+00:00,0
4148,Resolve ticket,Value 15,2010-04-20 05:27:07+00:00,2010-04-20 05:27:07+00:00,1
4148,Closed,Value 5,2010-05-05 05:27:22+00:00,2010-05-05 05:27:22+00:00,5
4149,Assign seriousness,Value 1,2011-09-16 04:04:39+00:00,2011-09-16 04:04:39+00:00,17
4149,Take in charge ticket,Value 10,2011-09-16 04:18:12+00:00,2011-09-16 04:18:12+00:00,6
4149,Resolve ticket,Value 10,2011-09-16 12:04:46+00:00,2011-09-16 12:04:46+00:00,6
4149,Closed,Value 5,2011-11-10 06:10:45+00:00,2011-11-10 06:10:45+00:00,5
4150,Assign seriousness,Value 7,2010-09-03 05:49:02+00:00,2010-09-03 05:49:02+00:00,12
4150,Take in charge ticket,Value 2,2010-09-09 07:01:32+00:00,2010-09-09 07:01:32+00:00,0
4150,Resolve ticket,Value 2,2010-09-09 07:12:29+00:00,2010-09-09 07:12:29+00:00,0
4150,Closed,Value 5,2010-10-21 05:50:25+00:00,2010-10-21 05:50:25+00:00,5
4151,Assign seriousness,Value 6,2010-12-31 07:41:03+00:00,2010-12-31 07:41:03+00:00,8
4151,Take in charge ticket,Value 6,2010-12-31 07:41:44+00:00,2010-12-31 07:41:44+00:00,8
4151,Resolve ticket,Value 6,2010-12-31 07:42:08+00:00,2010-12-31 07:42:08+00:00,8
4151,Closed,Value 5,2011-02-13 07:50:37+00:00,2011-02-13 07:50:37+00:00,5
4152,Insert ticket,Value 6,2010-04-28 04:59:40+00:00,2010-04-28 04:59:40+00:00,8
4152,Assign seriousness,Value 2,2010-04-28 05:04:25+00:00,2010-04-28 05:04:25+00:00,0
4152,Take in charge ticket,Value 2,2010-04-29 10:32:50+00:00,2010-04-29 10:32:50+00:00,0
4152,Resolve ticket,Value 2,2010-04-29 10:39:49+00:00,2010-04-29 10:39:49+00:00,0
4152,Closed,Value 5,2010-05-29 05:01:22+00:00,2010-05-29 05:01:22+00:00,5
4154,Assign seriousness,Value 1,2012-07-11 12:35:34+00:00,2012-07-11 12:35:34+00:00,17
4154,Take in charge ticket,Value 13,2012-07-12 05:10:08+00:00,2012-07-12 05:10:08+00:00,15
4154,Resolve ticket,Value 13,2012-07-18 05:23:38+00:00,2012-07-18 05:23:38+00:00,15
4154,Closed,Value 5,2012-08-11 12:40:19+00:00,2012-08-11 12:40:19+00:00,5
4155,Assign seriousness,Value 12,2011-09-01 04:15:15+00:00,2011-09-01 04:15:15+00:00,7
4155,Take in charge ticket,Value 12,2011-09-01 04:15:49+00:00,2011-09-01 04:15:49+00:00,7
4155,Resolve ticket,Value 12,2011-09-13 04:50:31+00:00,2011-09-13 04:50:31+00:00,7
4155,Closed,Value 5,2011-10-15 04:20:46+00:00,2011-10-15 04:20:46+00:00,5
4156,Assign seriousness,Value 2,2010-03-24 09:24:08+00:00,2010-03-24 09:24:08+00:00,0
4156,Take in charge ticket,Value 2,2010-03-24 09:24:16+00:00,2010-03-24 09:24:16+00:00,0
4156,Resolve ticket,Value 2,2010-04-14 11:51:34+00:00,2010-04-14 11:51:34+00:00,0
4156,Closed,Value 5,2010-04-29 11:51:50+00:00,2010-04-29 11:51:50+00:00,5
4157,Assign seriousness,Value 2,2010-11-16 09:53:46+00:00,2010-11-16 09:53:46+00:00,0
4157,Take in charge ticket,Value 12,2010-11-16 12:22:57+00:00,2010-11-16 12:22:57+00:00,7
4157,Resolve ticket,Value 12,2010-11-17 07:05:25+00:00,2010-11-17 07:05:25+00:00,7
4157,Closed,Value 5,2011-01-01 10:00:41+00:00,2011-01-01 10:00:41+00:00,5
4158,Assign seriousness,Value 1,2012-01-30 14:21:12+00:00,2012-01-30 14:21:12+00:00,17
4158,Take in charge ticket,Value 1,2012-01-30 14:21:21+00:00,2012-01-30 14:21:21+00:00,17
4158,Resolve ticket,Value 1,2012-01-30 14:26:10+00:00,2012-01-30 14:26:10+00:00,17
4158,Closed,Value 5,2012-03-14 14:30:35+00:00,2012-03-14 14:30:35+00:00,5
4159,Assign seriousness,Value 8,2011-03-31 12:49:16+00:00,2011-03-31 12:49:16+00:00,14
4159,Take in charge ticket,Value 8,2011-03-31 12:50:04+00:00,2011-03-31 12:50:04+00:00,14
4159,Resolve ticket,Value 8,2011-04-22 04:57:10+00:00,2011-04-22 04:57:10+00:00,14
4159,Closed,Value 5,2011-05-07 04:57:27+00:00,2011-05-07 04:57:27+00:00,5
4160,Assign seriousness,Value 4,2012-05-28 12:16:47+00:00,2012-05-28 12:16:47+00:00,18
4160,Resolve ticket,Value 4,2012-05-28 12:18:27+00:00,2012-05-28 12:18:27+00:00,18
